0.0005050870268001979, 0.0001595686401132764
0.00016655883980740916, 4.7900430834158136e-05
6.933933954188542e-05, 3.207317294522286e-05
5.121718234235029e-05, 2.6554387212869587e-05
3.838191947359204e-05, 1.8485798933686064e-05
2.598084497726237e-05, 1.4380723484320238e-05
2.019824875875107e-05, 1.180954283339147e-05
1.7027884267418804e-05, 1.0572099657113602e-05
1.5231408395559031e-05, 9.723630366475989e-06
1.3696771045022423e-05, 9.150075991092373e-06
1.2810093285178652e-05, 8.483143524288125e-06
1.1926942999062048e-05, 8.098251417014785e-06
1.1261347259191452e-05, 7.89169865861364e-06
1.0730195182087127e-05, 7.620399703789134e-06
