0.006862369790054532, 0.00012443258114314422
9.482753618091648e-05, 7.456274268330165e-05
8.096539816964795e-05, 7.296091294861683e-05
8.03566793737784e-05, 7.27455407901969e-05
8.023314046926803e-05, 7.268095173226087e-05
8.019141695314857e-05, 7.265397426678552e-05
8.017168150850425e-05, 7.263970316948879e-05
8.016061587786317e-05, 7.263114618719512e-05
8.015379578401276e-05, 7.262580582495832e-05
8.014933058382852e-05, 7.262232971861292e-05
8.014628944928248e-05, 7.26198874878032e-05
8.014415839886757e-05, 7.261813119440076e-05
8.014262739460866e-05, 7.261683266180907e-05
8.014149271471224e-05, 7.261585851915038e-05
8.014062471113244e-05, 7.261509051585455e-05
8.013994434588586e-05, 7.261448314845506e-05
